Transaction_ID,Transaction_Amount,Transaction_Type,Account_Age,Location_Mismatch,Device_Type,Previous_Fraud_History,Fraudulent_Transaction
1135,3416.61,Withdrawal,15,0,Mobile,0,0
1136,381.58,Withdrawal,19,0,Mobile,1,1
1137,4256.18,Transfer,6,0,ATM,0,1
1138,2476.24,Withdrawal,19,0,Mobile,0,0
1139,2403.45,Purchase,8,0,Mobile,0,0
1140,2962.45,Withdrawal,6,0,Web,0,0
1141,4123.58,Withdrawal,15,0,Mobile,0,0
1142,1739.7,Purchase,3,0,Web,0,0
1143,3390.4,Transfer,10,0,Mobile,0,0
1144,2829.09,Purchase,15,0,ATM,0,0
1145,1335.87,Withdrawal,16,0,Mobile,0,0
1146,4393.27,Transfer,17,1,Mobile,0,1
1147,3987.33,Withdrawal,19,0,Web,0,0
1148,3292.6,Withdrawal,11,0,ATM,1,1
1149,4253.06,Purchase,16,0,Web,0,1
1150,4336.6,Purchase,5,0,ATM,0,0
1151,3542.11,Transfer,5,0,ATM,0,1
1152,4185.23,Transfer,14,0,Web,0,0
1153,3487.66,Transfer,18,0,Mobile,0,0
1154,3401.02,Withdrawal,8,0,ATM,0,0
1155,3093.44,Purchase,5,0,Mobile,0,0
1156,3763.83,Purchase,7,1,Web,0,1
1157,793.87,Purchase,16,0,Web,0,0
1158,4404.47,Transfer,14,0,Web,0,0
1159,4359.35,Purchase,5,1,Web,0,0
1160,147.21,Purchase,9,1,ATM,0,0
1161,4129.26,Purchase,4,0,Web,0,0
1162,645.22,Transfer,4,0,Mobile,0,0
1163,1676.26,Purchase,16,0,Mobile,1,1
1164,3717.8,Transfer,17,0,ATM,1,0
1165,804.64,Purchase,15,1,Web,0,0
1166,4090.02,Purchase,4,0,ATM,0,0
1167,4160.84,Purchase,6,0,ATM,0,0
1168,2537.83,Transfer,16,1,ATM,0,1
1169,32.92,Transfer,4,0,Web,0,0
1170,1435.9,Purchase,6,0,Mobile,1,0
1171,3085.02,Withdrawal,5,1,Mobile,1,1
1172,4905.95,Transfer,16,1,ATM,0,1
1173,3159.44,Transfer,16,1,ATM,0,0
1174,1299.76,Purchase,10,0,Mobile,0,0
1175,3170.39,Withdrawal,9,0,Mobile,0,0
1176,2700.39,Purchase,4,0,Web,0,0
1177,3899.45,Transfer,14,0,ATM,0,1
1178,535.8,Transfer,4,1,Web,0,1
1179,3805.38,Purchase,12,0,Mobile,0,0
1180,2706.79,Purchase,10,0,Mobile,0,0
1181,4815.0,Withdrawal,4,0,Mobile,0,0
1182,1710.02,Withdrawal,18,0,Mobile,0,0
1183,3163.48,Transfer,13,0,Web,0,1
1184,4660.21,Withdrawal,13,0,Mobile,0,1
1185,513.45,Withdrawal,14,0,ATM,0,0
1186,4686.21,Transfer,18,0,Mobile,0,0
1187,3439.74,Transfer,1,1,ATM,0,1
1188,340.12,Transfer,16,0,Mobile,0,0
1189,1505.52,Transfer,15,0,Web,0,0
1190,3541.15,Purchase,5,0,ATM,0,0
1191,337.69,Transfer,6,1,Web,0,1
1192,2911.27,Transfer,6,0,Mobile,0,0
1193,1730.07,Transfer,3,0,Web,1,1
1194,3104.96,Withdrawal,16,0,Mobile,0,0
1195,229.66,Transfer,12,0,Web,0,0
1196,4357.81,Purchase,4,0,Web,0,0
1197,4867.47,Purchase,1,0,ATM,0,1
1198,4844.42,Transfer,4,0,Mobile,1,1
1199,3748.51,Purchase,1,1,Web,0,1
1200,651.3,Withdrawal,8,0,Mobile,0,0
1201,3791.56,Transfer,5,0,ATM,1,1
1202,123.91,Purchase,2,0,Web,0,0
1203,111.6,Purchase,12,0,Mobile,0,0
1204,1618.73,Transfer,17,0,Web,0,0
1205,2443.73,Purchase,7,0,Web,0,0
1206,3852.27,Transfer,11,0,Web,0,0
1207,3416.79,Purchase,4,0,Web,0,0
1208,2230.07,Withdrawal,5,0,ATM,1,1
1209,1368.86,Purchase,6,0,ATM,0,0
1210,4985.63,Purchase,11,0,Mobile,0,0
1211,2131.48,Transfer,1,0,Mobile,0,0
1212,2257.48,Purchase,10,0,Web,0,0
1213,818.96,Transfer,11,0,Web,0,0
1214,3974.25,Withdrawal,17,0,Web,0,0
1215,3468.72,Transfer,8,1,ATM,0,0
1216,1104.63,Transfer,13,1,Web,0,1
1217,412.82,Purchase,18,1,Mobile,0,1
1218,3402.82,Withdrawal,16,1,Web,1,1
1219,3272.9,Transfer,2,0,ATM,1,1
1220,1367.02,Purchase,5,0,Web,0,0
1221,4754.37,Purchase,18,0,ATM,1,1
1222,756.14,Transfer,3,0,ATM,0,0
1223,2162.24,Purchase,17,1,ATM,0,0
1224,4718.14,Transfer,16,0,ATM,0,0
1225,2099.22,Transfer,6,0,Mobile,0,0
1226,3192.99,Transfer,19,0,ATM,0,0
1227,1988.57,Withdrawal,7,1,Mobile,0,1
1228,1371.8,Transfer,18,1,Mobile,0,0
1229,4919.9,Purchase,14,0,Web,0,0
1230,2047.26,Withdrawal,6,1,Web,0,0
1231,4470.6,Purchase,8,0,ATM,0,0
1232,1150.54,Withdrawal,15,0,Web,0,0
1233,1066.31,Withdrawal,15,0,ATM,0,0
1234,156.64,Withdrawal,15,0,Web,0,0
1235,3258.68,Withdrawal,16,0,ATM,0,1
1236,1843.26,Purchase,1,0,Web,0,0
1237,4321.93,Transfer,11,1,Web,0,1
1238,2366.58,Purchase,5,0,Mobile,0,0
1239,4841.0,Transfer,5,0,Web,0,0
1240,928.44,Purchase,6,0,Web,1,1
1241,4343.25,Withdrawal,2,0,ATM,0,0
1242,3883.21,Withdrawal,6,0,Mobile,0,0
1243,3854.84,Transfer,14,0,ATM,1,1
1244,4224.07,Transfer,11,0,Web,1,1
1245,3805.36,Purchase,4,0,ATM,0,0
1246,3131.48,Transfer,9,0,Mobile,0,0
1247,657.09,Purchase,3,0,ATM,0,0
1248,163.6,Transfer,16,1,Web,0,0
1249,4604.32,Transfer,11,0,ATM,0,0
1250,3083.63,Transfer,4,0,Web,0,0
1251,3982.89,Withdrawal,1,0,Mobile,0,0
1252,2408.13,Withdrawal,16,0,Mobile,0,0
1253,587.42,Purchase,19,0,ATM,0,0
1254,626.8,Transfer,16,1,Mobile,0,1
1255,3428.14,Purchase,11,0,ATM,0,0
1256,2152.1,Transfer,8,0,Web,0,0
1257,1003.42,Withdrawal,1,0,ATM,0,0
1258,2458.48,Withdrawal,9,0,Web,0,0
1259,321.98,Transfer,12,0,Mobile,0,0
1260,2910.28,Transfer,8,0,Web,1,1
1261,1345.7,Withdrawal,17,0,Web,0,0
1262,3988.0,Withdrawal,10,1,Web,0,0
1263,1552.5,Purchase,7,0,Web,0,0
1264,2276.65,Withdrawal,19,1,Web,0,1
1265,59.09,Transfer,6,1,ATM,0,0
1266,363.16,Purchase,19,1,Web,0,1
1267,1963.08,Transfer,18,0,Web,0,0
1268,2400.21,Purchase,15,0,Web,0,0
1269,3000.5,Transfer,2,0,Web,0,0
1270,1459.02,Withdrawal,14,0,Web,0,0
1271,3475.21,Transfer,10,1,Web,0,1
1272,4300.75,Purchase,16,0,Mobile,0,0
1273,3899.48,Transfer,7,0,ATM,0,1
1274,199.05,Purchase,8,0,Web,0,0
1275,2403.05,Transfer,10,0,ATM,0,0
1276,525.55,Withdrawal,15,0,Mobile,0,0
1277,1210.98,Withdrawal,8,0,Mobile,0,0
1278,4933.33,Transfer,13,0,Web,0,1
1279,713.34,Transfer,12,0,ATM,0,0
1280,2494.94,Transfer,8,0,Web,1,1
1281,3091.16,Purchase,15,0,Mobile,0,0
1282,3512.62,Transfer,12,0,Mobile,0,0
1283,2798.68,Transfer,11,0,ATM,0,0
1284,49.84,Purchase,19,0,Web,0,0
1285,1632.98,Withdrawal,14,1,ATM,0,0
1286,2589.04,Transfer,18,1,ATM,0,1
1287,440.24,Transfer,13,1,Mobile,0,0
1288,1753.78,Withdrawal,4,0,ATM,1,1
1289,166.98,Withdrawal,17,1,Mobile,0,1
1290,393.81,Purchase,19,1,Web,0,0
1291,1985.22,Transfer,9,1,ATM,0,0
1292,664.45,Transfer,7,0,ATM,0,0
1293,2838.14,Purchase,1,1,Web,0,1
1294,3447.64,Withdrawal,7,0,ATM,0,0
1295,4003.13,Purchase,7,0,Web,0,0
1296,1001.55,Withdrawal,7,0,Mobile,1,0
1297,838.25,Purchase,8,0,Mobile,0,0
1298,523.73,Withdrawal,16,0,ATM,0,0
1299,3182.51,Purchase,3,0,Mobile,0,0
1300,3532.67,Withdrawal,13,0,Mobile,0,0
1301,158.9,Withdrawal,10,1,Web,0,1
1302,4681.13,Withdrawal,18,0,Mobile,0,0
1303,260.8,Withdrawal,7,0,Mobile,0,0
1304,2706.94,Withdrawal,5,0,Mobile,0,0
1305,3545.59,Transfer,7,0,Web,0,0
1306,4354.97,Withdrawal,17,0,ATM,1,1
1307,3570.72,Transfer,4,0,Web,0,0
1308,4008.84,Withdrawal,16,0,ATM,0,0
1309,1697.91,Transfer,19,0,ATM,0,0
1310,4074.31,Transfer,10,0,Mobile,0,0
1311,401.49,Purchase,3,0,Mobile,0,0
1312,4474.19,Withdrawal,3,0,Web,0,0
1313,2738.41,Purchase,17,1,Web,1,1
1314,4086.67,Purchase,10,0,Web,0,1
1315,2262.14,Withdrawal,17,0,Mobile,1,1
1316,3218.24,Purchase,17,0,ATM,0,0
1317,2632.49,Withdrawal,4,0,Web,0,0
1318,3658.22,Purchase,6,0,ATM,0,1
1319,409.07,Withdrawal,12,0,Mobile,0,0
1320,302.7,Withdrawal,17,0,Mobile,0,0
1321,1236.27,Withdrawal,17,0,Mobile,0,0
1322,798.56,Transfer,10,0,Mobile,0,0
1323,4359.05,Purchase,7,0,ATM,0,0
1324,1096.85,Transfer,16,1,ATM,0,1
1325,4879.35,Purchase,13,0,Web,0,0
1326,1685.14,Purchase,3,0,ATM,0,0
1327,911.41,Purchase,2,1,ATM,0,0
1328,3948.7,Transfer,16,1,ATM,0,0
1329,3293.88,Purchase,6,0,Web,0,0
1330,2491.48,Transfer,6,0,ATM,0,0
1331,2777.26,Withdrawal,13,0,ATM,0,0
1332,3596.29,Purchase,7,0,ATM,0,0
1333,1143.05,Purchase,5,0,Mobile,0,0
1334,4981.67,Withdrawal,7,0,ATM,0,0
1335,4873.99,Withdrawal,2,0,Web,0,1
1336,3251.98,Purchase,17,0,Web,1,0
1337,998.51,Withdrawal,13,0,Web,0,0
1338,3401.46,Transfer,16,0,Web,0,0
1339,361.92,Transfer,2,0,Mobile,0,0
1340,154.23,Purchase,5,0,Web,0,0
1341,1289.16,Transfer,18,0,Mobile,0,0
1342,2313.65,Transfer,7,0,Mobile,0,0
1343,4341.49,Purchase,11,1,Mobile,0,1
1344,3636.12,Withdrawal,11,0,Web,1,1
1345,3713.79,Purchase,17,0,Web,0,0
1346,2128.04,Transfer,16,1,Mobile,0,1
1347,1730.33,Purchase,13,0,Mobile,0,0
1348,1855.82,Purchase,5,1,Web,0,1
1349,4938.26,Transfer,16,0,ATM,0,1
1350,201.51,Transfer,16,0,ATM,0,0
1351,4335.29,Purchase,16,0,ATM,0,0
1352,2893.8,Transfer,14,0,Web,0,0
1353,2193.64,Transfer,6,0,Web,0,0
1354,3626.56,Transfer,2,1,Mobile,0,1
1355,2433.86,Transfer,14,0,Web,0,0
1356,4367.24,Transfer,16,0,Web,0,0
1357,4503.61,Transfer,13,0,Web,0,0
1358,2109.18,Withdrawal,15,0,Mobile,0,0
1359,1384.86,Purchase,12,0,Mobile,0,0
1360,2962.16,Transfer,9,0,ATM,0,0
1361,4561.9,Purchase,18,0,ATM,0,0
1362,1054.1,Withdrawal,14,0,Web,0,0
1363,3115.21,Transfer,4,0,Web,0,1
1364,3158.17,Purchase,8,1,Mobile,0,1
1365,3665.83,Transfer,8,0,ATM,0,0
1366,658.71,Transfer,16,0,ATM,0,0
1367,3579.41,Transfer,10,0,ATM,0,1
1368,4545.25,Transfer,17,0,Web,0,0
1369,899.24,Transfer,1,0,Web,0,0
1370,1188.48,Transfer,18,1,Web,0,0
1371,4857.0,Transfer,10,0,Mobile,0,0
1372,905.7,Withdrawal,4,0,ATM,0,0
1373,4272.07,Withdrawal,1,0,Mobile,1,1
1374,2461.9,Transfer,4,0,ATM,0,0
1375,1236.91,Transfer,4,0,Web,0,0
1376,4353.88,Withdrawal,4,1,Mobile,0,1
1377,2227.08,Withdrawal,17,0,Mobile,0,0
1378,2574.57,Withdrawal,9,0,Web,0,0
1379,1796.81,Transfer,19,0,ATM,0,0
1380,2965.16,Purchase,13,0,ATM,0,0
1381,818.46,Purchase,4,0,ATM,1,1
1382,1956.02,Purchase,5,1,ATM,0,1
1383,4847.09,Purchase,13,0,Web,0,1
1384,1291.41,Transfer,16,1,Web,0,1
1385,3284.03,Purchase,5,0,Web,0,0
1386,1626.63,Withdrawal,8,0,Web,0,0
1387,3867.59,Withdrawal,16,0,Mobile,0,0
1388,655.24,Purchase,1,0,Mobile,0,0
1389,4849.14,Withdrawal,6,1,Mobile,1,1
1390,2269.49,Transfer,11,0,Web,1,0
1391,1181.02,Purchase,16,0,ATM,0,0
1392,368.41,Purchase,5,1,Mobile,0,1
1393,849.62,Transfer,16,0,Mobile,0,0
1394,2599.35,Withdrawal,7,1,Web,0,1
1395,1685.68,Transfer,19,0,ATM,0,0
1396,4144.59,Transfer,1,0,ATM,0,1
1397,2155.01,Withdrawal,9,1,ATM,0,0
1398,1244.32,Transfer,18,0,Web,0,0
1399,3086.11,Withdrawal,13,1,ATM,1,1
1400,3534.18,Withdrawal,15,0,Mobile,0,0
1401,836.04,Transfer,3,1,Mobile,0,0
1402,838.93,Withdrawal,10,0,Mobile,0,0
1403,184.32,Transfer,9,0,Web,0,0
1404,3682.27,Withdrawal,13,1,ATM,0,1
1405,3319.36,Purchase,16,0,Web,0,0
1406,2373.68,Withdrawal,3,0,ATM,0,0
1407,4221.01,Withdrawal,15,1,Web,1,1
1408,4028.55,Transfer,17,0,Mobile,0,0
1409,2927.19,Withdrawal,14,1,Web,0,0
1410,4341.49,Purchase,7,0,Web,0,0
1411,1030.0,Purchase,16,0,Web,0,0
1412,560.49,Withdrawal,8,0,Mobile,0,0
1413,1349.48,Withdrawal,4,0,Web,0,0
1414,286.38,Purchase,15,0,Web,0,0
1415,2656.32,Transfer,5,0,Mobile,0,0
1416,4683.09,Purchase,13,0,ATM,0,1
1417,197.68,Purchase,6,0,Web,0,0
1418,611.43,Withdrawal,5,0,Mobile,0,0
1419,2261.54,Withdrawal,17,1,Web,0,1
1420,4669.44,Purchase,7,0,Mobile,0,0
1421,1581.46,Transfer,6,0,ATM,1,1
1422,2536.67,Purchase,2,1,ATM,0,1
1423,208.82,Purchase,11,0,Web,0,0
1424,742.57,Transfer,7,1,Mobile,0,1
1425,4933.16,Purchase,8,0,ATM,0,0
1426,4825.63,Purchase,5,0,ATM,0,0
1427,25.69,Withdrawal,18,0,Mobile,0,0
1428,4759.11,Transfer,16,0,Web,1,1
1429,3195.96,Withdrawal,14,0,ATM,0,0
1430,4339.72,Withdrawal,12,1,ATM,0,0
1431,2274.24,Transfer,17,0,ATM,0,0
1432,2578.46,Transfer,5,0,Web,0,0
1433,2444.74,Purchase,14,0,ATM,0,0
1434,3334.65,Withdrawal,6,0,Mobile,0,0
1435,699.12,Transfer,15,0,Web,0,0
1436,150.84,Withdrawal,7,1,ATM,0,1
1437,1540.34,Withdrawal,14,0,Mobile,0,0
1438,3523.7,Transfer,18,0,Mobile,0,0
1439,1010.07,Purchase,1,0,Web,0,0
1440,3367.49,Withdrawal,6,1,Mobile,0,1
1441,4849.59,Transfer,3,1,Web,1,1
1442,470.41,Purchase,5,0,Web,0,0
1443,3363.34,Withdrawal,12,1,Web,0,0
1444,2219.31,Transfer,11,0,Mobile,0,0
1445,4340.84,Withdrawal,13,1,Web,0,1
1446,886.57,Transfer,16,0,Web,0,0
1447,3463.44,Transfer,18,0,Mobile,0,0
1448,4190.74,Withdrawal,17,0,Web,0,0
1449,4723.13,Withdrawal,17,0,ATM,0,0
1450,3416.56,Transfer,11,0,Mobile,0,0
1451,2486.38,Purchase,10,0,Mobile,0,0
1452,3089.62,Withdrawal,16,0,Mobile,0,1
1453,4344.66,Transfer,2,1,ATM,0,0
1454,2853.48,Transfer,17,0,Web,0,0
1455,152.9,Purchase,10,0,Mobile,0,0
1456,4654.81,Purchase,13,0,Mobile,0,0
1457,3447.94,Purchase,12,1,Mobile,0,1
1458,3382.89,Withdrawal,15,1,ATM,0,1
1459,1079.16,Transfer,7,0,ATM,0,0
1460,3294.77,Transfer,13,0,ATM,0,0
1461,1969.93,Transfer,12,0,Web,1,1
1462,3256.51,Purchase,12,0,Web,0,1
1463,533.86,Transfer,2,0,ATM,0,0
1464,3289.57,Withdrawal,5,1,Web,0,1
1465,4997.07,Purchase,2,0,ATM,0,1
1466,242.01,Purchase,13,0,Web,0,0
1467,4885.89,Purchase,3,0,Web,0,0
1468,2035.13,Purchase,11,0,ATM,0,0
1469,4353.9,Withdrawal,16,0,Mobile,0,0
1470,3912.15,Transfer,1,0,Mobile,0,0
1471,2835.51,Withdrawal,19,0,Web,0,0
1472,3692.51,Transfer,11,1,Web,0,1
1473,4392.7,Withdrawal,9,0,Web,0,0
1474,2021.3,Purchase,14,0,Web,0,0
1475,1635.84,Purchase,9,1,Web,1,1
1476,3338.3,Withdrawal,7,0,Web,0,1
1477,4039.42,Withdrawal,16,0,ATM,0,0
1478,3811.66,Transfer,3,0,Mobile,0,0
1479,3989.27,Withdrawal,19,0,Mobile,0,1
1480,2178.48,Withdrawal,4,0,ATM,0,0
1481,4089.35,Transfer,7,0,ATM,1,1
1482,601.93,Transfer,12,0,Mobile,0,0
1483,2722.9,Transfer,18,0,Mobile,0,0
1484,29.79,Withdrawal,5,0,Web,0,0
1485,1623.6,Transfer,10,1,Mobile,0,0
1486,1832.94,Purchase,12,0,Web,0,0
1487,1981.47,Purchase,8,1,Web,0,1
1488,3477.64,Purchase,19,0,Mobile,0,0
1489,1943.4,Withdrawal,15,0,Web,0,0
1490,2244.02,Purchase,1,0,Web,1,0
1491,1188.48,Withdrawal,3,0,ATM,0,0
1492,1866.89,Withdrawal,18,0,Mobile,0,0
1493,1137.12,Purchase,18,0,ATM,0,0
1494,366.91,Transfer,2,0,Web,0,0
1495,3017.64,Withdrawal,5,0,Web,0,0
1496,3341.4,Purchase,1,1,ATM,0,0
1497,3097.83,Withdrawal,10,0,ATM,0,0
1498,2318.01,Transfer,10,0,ATM,1,1
1499,1899.55,Transfer,5,0,Web,0,0
1500,4316.8,Purchase,18,1,Mobile,0,1
1501,2595.89,Withdrawal,15,1,Web,0,0
1502,2396.43,Withdrawal,8,1,ATM,0,1
1503,129.18,Withdrawal,17,0,Mobile,0,0
1504,1706.9,Withdrawal,12,0,ATM,0,0
1505,1901.6,Purchase,12,0,Web,0,0
1506,1994.72,Transfer,1,0,Mobile,0,0
1507,2901.28,Purchase,4,1,Mobile,0,0
1508,2668.48,Withdrawal,8,0,Web,0,0
1509,3039.92,Withdrawal,1,1,ATM,1,1
1510,3824.65,Transfer,15,0,ATM,0,1
1511,4065.12,Withdrawal,18,1,ATM,1,1
1512,3590.9,Purchase,1,0,Web,0,0
1513,4777.66,Purchase,11,0,ATM,1,1
1514,92.14,Transfer,2,0,Mobile,0,0
1515,979.69,Purchase,1,0,ATM,0,0
1516,38.81,Purchase,12,0,ATM,0,0
1517,3237.73,Purchase,16,0,Mobile,0,0
1518,4490.25,Purchase,10,0,Mobile,0,1
1519,1218.17,Withdrawal,18,0,ATM,0,0
1520,4635.25,Purchase,15,0,Mobile,0,1
1521,302.28,Transfer,17,0,Web,0,0
1522,4672.25,Transfer,10,1,Mobile,0,0
1523,1758.76,Purchase,3,1,Web,0,1
1524,508.0,Transfer,16,0,Mobile,0,0
1525,2429.87,Purchase,6,0,Web,0,0
1526,1284.63,Transfer,3,0,Web,0,0
1527,1425.08,Transfer,9,0,ATM,0,0
1528,1537.14,Purchase,11,0,Mobile,0,0
1529,4015.33,Purchase,13,0,Mobile,0,1
1530,2696.27,Withdrawal,18,0,Mobile,0,0
1531,1557.23,Purchase,4,0,Web,1,0
1532,3052.06,Purchase,8,0,ATM,0,0
1533,3581.04,Withdrawal,13,0,Mobile,0,0
1534,1363.85,Purchase,10,0,ATM,0,0
1535,2068.33,Purchase,2,0,ATM,0,0
1536,610.31,Withdrawal,8,0,Web,0,0
1537,906.57,Purchase,6,0,Mobile,1,1
1538,3405.91,Purchase,16,0,ATM,0,0
1539,908.01,Withdrawal,18,1,Mobile,0,0
1540,2626.29,Withdrawal,17,0,Mobile,0,0
1541,3545.52,Transfer,6,0,Mobile,1,1
1542,535.28,Purchase,13,0,ATM,0,0
1543,2836.99,Transfer,14,0,Web,0,0
1544,1283.56,Transfer,10,0,Web,0,0
1545,4814.67,Withdrawal,11,0,ATM,0,0
1546,2418.24,Purchase,13,1,Mobile,0,1
1547,4030.16,Purchase,12,0,Mobile,0,0
1548,2751.58,Withdrawal,9,1,Web,0,0
1549,218.02,Transfer,4,0,ATM,0,0
1550,3166.12,Withdrawal,7,1,ATM,0,1
1551,4757.07,Purchase,2,0,Web,1,1
1552,3008.46,Withdrawal,7,1,ATM,0,1
1553,4096.13,Purchase,9,0,ATM,0,0
1554,4421.15,Transfer,5,0,Web,0,0
1555,1141.17,Purchase,15,0,Web,0,0
1556,1061.01,Transfer,18,1,ATM,1,1
1557,3055.29,Transfer,4,1,ATM,0,1
1558,2055.73,Purchase,19,0,Web,0,0
1559,4199.47,Purchase,7,0,Web,0,0
1560,4500.22,Transfer,8,0,Mobile,0,0
1561,1767.75,Withdrawal,17,0,ATM,0,0
1562,1185.12,Purchase,13,0,ATM,0,0
1563,3902.85,Transfer,11,0,Web,0,1
1564,1374.76,Transfer,1,1,Web,0,0
1565,4113.25,Withdrawal,2,0,Mobile,0,0
1566,2119.27,Purchase,17,0,Mobile,1,0
1567,3338.08,Transfer,5,0,Web,0,0
1568,478.58,Withdrawal,6,0,ATM,0,0
1569,3119.67,Transfer,7,0,Mobile,0,1
1570,2259.39,Purchase,15,0,Web,0,0
1571,2933.46,Withdrawal,19,0,Web,0,0
1572,840.9,Transfer,16,1,Web,0,0
1573,3684.63,Withdrawal,13,1,ATM,0,0
1574,4314.12,Purchase,5,0,Web,0,0
1575,1084.48,Withdrawal,3,0,Web,0,0
1576,479.48,Purchase,3,0,ATM,0,0
1577,119.17,Transfer,19,0,Web,0,0
1578,3210.22,Purchase,14,0,Web,0,0
1579,3035.86,Transfer,16,0,Mobile,0,1
1580,2733.94,Transfer,17,0,Web,0,0
1581,1160.5,Purchase,4,1,ATM,0,0
1582,1955.14,Transfer,13,0,Mobile,0,0
1583,2972.79,Withdrawal,8,0,Web,0,0
1584,2484.34,Transfer,19,1,ATM,0,0
1585,4938.94,Purchase,5,0,Web,0,0
1586,683.06,Withdrawal,2,0,Mobile,0,0
1587,3476.03,Withdrawal,15,0,ATM,0,1
1588,2022.19,Transfer,2,1,Mobile,0,0
1589,2141.57,Transfer,11,0,ATM,0,0
1590,3588.27,Purchase,13,1,ATM,0,1
1591,3462.49,Withdrawal,10,0,Web,0,0
1592,4956.29,Purchase,3,0,ATM,0,1
1593,642.84,Transfer,5,0,ATM,0,0
1594,521.44,Withdrawal,3,0,Web,1,1
1595,3621.97,Purchase,6,0,ATM,0,0
1596,2892.36,Purchase,13,0,ATM,0,0
1597,1371.53,Purchase,10,0,ATM,0,0
1598,398.02,Purchase,19,0,ATM,0,0
1599,429.21,Purchase,8,1,Web,0,0
1600,4471.06,Withdrawal,18,0,Web,1,1
1601,960.14,Purchase,3,1,Mobile,0,0
1602,1617.53,Withdrawal,17,0,ATM,1,0
1603,1134.06,Purchase,8,0,Web,0,0
1604,1775.63,Transfer,10,0,ATM,0,0
1605,348.05,Transfer,2,0,Web,0,0
1606,2595.78,Purchase,12,0,Mobile,0,0
1607,339.0,Transfer,6,0,ATM,0,0
1608,4001.98,Withdrawal,2,0,Mobile,0,0
1609,1169.33,Purchase,3,1,Mobile,0,1
1610,2700.52,Withdrawal,17,0,Mobile,0,0
1611,4400.52,Purchase,7,0,Web,0,0
1612,3254.74,Transfer,5,0,ATM,0,1
1613,2665.26,Withdrawal,1,0,Web,1,1
1614,1622.34,Transfer,8,0,Web,0,0
1615,1665.68,Transfer,12,0,ATM,0,0
1616,3347.77,Purchase,14,0,ATM,0,1
1617,4970.7,Withdrawal,16,0,ATM,0,0
1618,3309.53,Transfer,10,0,ATM,1,1
1619,2789.36,Purchase,15,0,Web,0,0
1620,3653.52,Purchase,15,0,ATM,0,0
1621,2326.56,Purchase,10,0,ATM,0,0
1622,301.65,Transfer,7,0,ATM,0,0
1623,2811.92,Purchase,3,0,Mobile,0,0
1624,4788.17,Withdrawal,2,0,ATM,0,1
1625,877.34,Withdrawal,6,0,ATM,0,0
1626,3450.33,Transfer,9,0,Web,0,1
1627,1005.47,Withdrawal,10,0,Mobile,0,0
1628,2679.6,Purchase,4,0,Web,0,0
1629,484.29,Transfer,3,0,Mobile,0,0
1630,2252.4,Purchase,9,0,Web,0,0
1631,3781.06,Transfer,17,0,Web,0,0
1632,1738.51,Transfer,14,0,ATM,0,0
1633,3324.89,Purchase,10,0,ATM,0,0
1634,3977.45,Withdrawal,13,0,Mobile,1,1
1635,4635.96,Withdrawal,12,0,Mobile,0,0
1636,1173.98,Transfer,1,0,Mobile,1,1
1637,1997.18,Purchase,19,0,ATM,0,0
1638,762.93,Purchase,19,0,Web,0,0
1639,4962.43,Transfer,6,0,Mobile,0,1
1640,4635.08,Withdrawal,13,0,ATM,0,0
1641,2700.25,Purchase,19,0,ATM,0,0
1642,4210.32,Withdrawal,13,1,Web,0,1
1643,2605.27,Withdrawal,4,0,Web,0,0
1644,3118.3,Transfer,2,0,ATM,0,0
1645,446.53,Transfer,15,0,Web,0,0
1646,3776.6,Withdrawal,12,1,Web,0,1
1647,639.44,Purchase,7,1,ATM,0,0
1648,4130.51,Purchase,18,0,Mobile,0,1
1649,3910.36,Transfer,13,1,Mobile,0,1
1650,3544.01,Withdrawal,17,0,ATM,0,0
1651,181.77,Purchase,4,0,Mobile,0,0
1652,1516.34,Purchase,14,0,ATM,0,0
1653,1316.3,Transfer,13,0,ATM,0,0
1654,1801.32,Withdrawal,3,0,Web,0,0
1655,439.13,Purchase,18,0,Mobile,0,0
1656,4684.85,Transfer,14,0,ATM,0,0
1657,2769.46,Purchase,15,0,Mobile,0,0
1658,1528.32,Purchase,3,1,Mobile,0,0
1659,1985.51,Purchase,1,0,Mobile,0,0
1660,2236.57,Transfer,17,0,ATM,0,0
1661,3003.37,Withdrawal,3,0,Web,0,0
1662,2578.88,Transfer,14,0,Mobile,1,1
1663,4597.04,Withdrawal,3,0,ATM,0,1
1664,2485.32,Purchase,13,1,Mobile,0,0
1665,4960.8,Withdrawal,15,1,Web,1,1
1666,4257.27,Purchase,18,1,Mobile,1,1
1667,1043.34,Purchase,14,0,ATM,0,0
1668,4653.05,Transfer,3,0,Mobile,0,1
1669,582.72,Purchase,19,0,Mobile,0,0
1670,4087.43,Transfer,8,0,Mobile,0,0
1671,1903.74,Withdrawal,4,0,Web,1,1
1672,4389.99,Withdrawal,4,0,Mobile,0,0
1673,4340.42,Purchase,19,1,ATM,0,1
1674,4029.82,Transfer,11,0,Mobile,0,1
1675,3950.36,Purchase,1,0,Mobile,0,0
1676,1524.09,Transfer,8,0,Mobile,0,0
1677,405.52,Transfer,15,0,Web,0,0
1678,2015.5,Transfer,1,1,ATM,0,1
1679,868.45,Withdrawal,7,0,Mobile,1,1
1680,3475.06,Transfer,11,0,ATM,0,0
1681,1731.15,Withdrawal,14,0,ATM,0,0
1682,4878.08,Transfer,16,0,Web,0,0
1683,3205.22,Withdrawal,14,0,ATM,1,0
